Temperature,Vibration,RPM,Torque,Tool_Wear,Pressure,Power,Failure
54.422890710440996,2.066960724030208,1506,169.20986061342862,45.24230128628219,6.46057455405327,17.52648276015324,0
73.22544912103189,0.9185427448419274,2681,134.18153262813274,49.41151970120921,9.344851141799126,14.716221963352602,0
52.791563500289776,2.1038279215962117,2501,169.13106968865145,17.333281551354276,7.743605695811725,12.325885144435858,0
67.08863595004756,2.256524103156839,2385,150.01288575840107,62.763645152380185,9.308086922022314,17.4821248870395,0
45.403298761202244,2.2496568262479886,1311,135.25605925483583,80.79736860202259,11.468831375365745,16.709061489160437,1
51.71813951101569,2.9948450855823396,2657,158.95018003374616,83.70611998463761,7.898308729152282,15.42325628738131,1
66.96861235869123,4.088541128811872,1703,144.605889372505,3.037838597005127,10.117350846643237,14.948175149502285,1
72.3846657999541,2.5988233614728746,1244,134.03738795974385,71.51891578841447,6.87070833334335,13.699305268827557,0
66.7136828118997,2.3266145686748305,1476,149.28206965670844,9.1224661953627,7.277339260141816,16.566867497936567,0
63.843517176117594,2.292622549596726,1614,149.62384989900525,96.68692157165579,5.036018958087304,9.51820408903337,1
61.98896304410711,2.5995078135261713,2914,138.0714746067843,48.22408713920504,10.438387931364451,13.841390285880898,0
50.214780096325725,1.8373649917212806,1435,129.62332407925854,77.54151448446468,5.509403137256255,10.510964226795007,0
57.801557916052914,2.596158846996844,1249,152.2469289460479,62.185769636439595,6.302740997224773,15.817485225297602,0
60.393612290402125,2.8606498690654396,2045,155.16745292248254,95.19364946751469,8.340349204370913,17.579783103941015,1
75.57122226218915,2.6677488508595903,1476,159.99881042710177,97.36579601810811,11.074686136316206,15.122850777784715,1
68.43618289568461,2.866033547203825,2595,159.1995928164263,27.88796909953867,5.14576950205355,14.285512892068684,0
47.36959844637266,2.8469980874788283,2773,182.98700039247254,48.286903876761485,8.553941897141202,10.44265759050395,0
68.24083969394795,1.082482654202845,2929,122.80776849255192,50.42404301232594,5.864201534083543,15.991630133509103,0
61.149177195836835,3.0094961267163227,2875,189.65701350742373,17.76977030064284,10.515813737366928,17.50526388729864,0
58.23077999694041,1.963188123470037,1510,116.55449462578837,90.39376855646393,8.255682915002637,14.621932724882603,1
71.11676288840867,1.6233286695968336,2919,181.19624563908323,34.960651450000434,10.333224593119006,13.187177400663938,0
75.30999522495951,1.6164385377160029,2359,162.5384602030163,8.745679008466078,6.8556392317140915,12.201870544187928,0
74.31280119116198,2.8468332883780234,2669,137.1011434770101,15.4532867495906,7.316030118729508,18.51715777996727,0
56.607824767773614,2.3219400582201177,2872,89.48930823411919,51.33039056209374,6.5990031323731495,20.561029261580217,0
61.907876241487855,1.1544249728116713,1773,112.62458108562967,88.16853172285465,10.173173762208569,14.804355648812155,1
68.31263431403563,2.882430252153827,2365,134.1528014877773,62.82186666065934,10.133500824038071,14.77728312734757,0
74.75545127122359,1.3483134953609381,2361,161.14547950757625,21.483149900602626,7.016673626670433,15.62091360631595,0
60.2082576215471,2.6118570868145685,2503,136.64339076162918,29.680292128510466,9.463461544380245,17.572307755899793,0
63.14341023336183,2.6907991405384433,1923,149.03014903848032,97.6025085680905,7.8461958818454365,17.54084821303774,1
53.93665025993972,3.208461665356036,2065,139.08471299944452,5.284887758839574,5.085213535831669,19.023538871102538,0
53.037933759193294,3.9253478291734814,1073,154.21182900259817,99.43383284644041,8.754802771761543,15.548288365817564,1
73.12525822394198,1.4082589392795666,1808,115.40283775159773,90.58576921967637,9.2838333128528,21.68801215944003,1
78.56240028570824,2.4580209151495604,1830,143.39990571115115,67.84832717871814,9.653618072130635,16.932387715345524,0
64.27989878419666,2.2789317639646263,2045,163.15621346707618,94.32023529011201,8.10848753474827,14.736458498454152,1
75.03532897892023,2.84699974876877,1219,213.16681699243006,15.246784735528529,7.487880189200909,18.744434629634302,0
68.61636025047635,2.672535016746895,1078,171.0675941119822,94.25893605297642,7.255261708929289,22.546816087032838,1
58.54880245394876,2.217963005810704,1234,145.37033005051254,21.25750835806365,9.356709952477658,13.17258254343444,0
68.61395605508415,2.1472782491113156,1156,134.03052326697502,54.621292653549816,8.631034956734,14.089164666244944,0
80.38036566465969,1.606839315852762,1326,161.43407631099294,48.876171468222516,7.044985756002552,15.743189081789954,0
64.64173960890048,3.2902892659252077,2137,129.04777509490262,51.245809872666904,8.424826312357126,12.752580444158557,0
80.64643655814007,2.8673633452796237,2825,153.6057492784158,26.737976128886597,9.084178103942104,17.96986806090755,0
38.80254895910255,3.23421455823611,2631,157.91780859395533,78.06386939808472,9.11685982563844,13.858559463388767,0
73.21902504375224,2.251683090819589,1641,145.06714664290675,74.25833008237555,7.998424828661522,13.587390736490253,0
65.87047068238171,1.9745316250444556,2945,174.30081706056978,95.39651323276708,9.865611899380431,16.641665919336926,1
62.009926495341325,1.6373479466966177,1620,147.64989939078873,50.699102790678566,6.817986591367875,20.24557322417774,0
65.91760776535503,2.7871340669925275,2610,138.75163428365033,54.809206635625905,8.072757958320986,11.627901550515748,0
45.124310853991076,1.6681654203774121,1984,137.24975203328617,90.33729091938146,9.399256911402555,11.4315659371062,1
62.80328112162488,3.9789304551732405,2298,117.71710295286147,91.94396230406275,8.466656928716116,15.267601484523837,1
68.57112571511746,1.4538859351252476,2404,114.45657646374121,64.9536686073404,8.12543598080107,10.590879623538397,0
79.77894044741517,2.7189280953700017,2043,164.97981750559327,82.03950879420458,6.882007863319187,13.120306152344504,1
59.81729781726352,3.753483765771029,2696,186.95994342627102,50.51397079931971,6.068499169267469,14.549503357286987,0
56.91506397106812,2.979271807411047,2232,203.71275322841726,38.819553011827665,6.972657089262367,17.934378862869732,0
59.982429564154636,2.6405389699934236,2907,177.93806217954986,86.40683294461647,9.758926671893716,11.024700571421608,1
74.15402117702074,1.7252130824304834,1605,163.01562429177784,77.72719548861315,7.0215382986050985,14.286556713749103,0
68.28751109659684,1.394584649145837,2617,157.69345127349447,24.24115939930275,8.001687747415728,12.848950221614022,0
59.70239796232961,3.1160400871340688,1863,182.74967498862875,4.764512387252773,10.984700245956084,12.264091439748759,0
70.13267433113356,3.7049177926199572,2639,140.78243781981774,56.55998303620058,9.54159025948097,15.52470161422267,0
65.9707754934804,2.1489200076174626,1748,195.02608613853752,84.16165213769719,7.773635098362045,16.402617680659027,1
74.68644990532889,1.588750793906919,2795,149.0058991732765,24.720146485766826,7.63106407034069,14.621462736964832,0
57.979469061226474,0.533464455560785,2183,156.47998508419323,76.73953844389303,10.160566963318802,16.19001173491908,0
61.723378534022316,1.7153881250699698,1914,150.61743375753827,41.40072340631002,7.486723287518994,11.694943795437787,0
61.078918468678424,2.4090745260007678,1898,178.1306143517534,33.57085433877268,8.012161546069997,16.473678762212653,0
50.364850518678814,3.779298592669387,1997,149.70845878289745,17.28163011361915,7.717077279123595,16.811579450097994,0
67.96120277064576,3.0385069537863747,1859,160.1203246104678,93.42935968524299,10.459013432521228,16.914291932673866,1
67.6105527217989,2.7440683237654024,1572,119.51880193196445,22.56980330646351,7.9882111209566675,8.69009956727403,0
65.05113456642461,2.1799042709590952,1037,145.16000073533309,27.918863912290025,7.513906565057927,17.12556597072464,0
62.65412866624853,2.033467426195235,1117,176.17734142267068,33.148783708907956,9.041587423866199,16.397210557443234,0
50.84629257949586,3.6245180780063713,1389,128.8762528910349,28.466191288622856,10.921221166895354,18.619091010500043,0
60.79354677234641,2.6605908326067116,2847,149.32896678397705,16.2905610611885,6.167688514605983,11.545986108033125,0
61.572854834732304,0.8179194464631823,1679,149.00140562569518,35.44500635131026,8.517888603285845,15.982382576547964,0
56.97722730778381,1.9611682816822058,1376,135.38959636948172,47.17727973448874,6.7567069411295435,13.883027055540818,0
63.387142883339905,1.8134271745826984,1848,175.45589502069242,55.17725133044562,10.153485880716167,9.802348278548369,0
69.04050856814538,2.062988792658028,2897,162.37338091848684,15.649960197523816,6.328758436273555,15.273042416902127,0
83.8618590121053,2.9503285282280682,1375,172.55217786194981,77.9413766196322,9.216222890249819,9.4452333693203,0
66.74577812831839,2.4140440945646007,2604,176.28707403081802,31.15294023350209,6.897778367071859,14.192860889040052,0
67.57550390722764,2.43850767439707,1594,150.7756149521419,91.79486663760714,10.46418537644827,14.524711487592839,1
64.25554084233833,3.5507785290601896,1746,189.34904141512317,32.95524349955016,11.626531854058808,13.05005362300139,0
45.812287847009586,1.9428311281706492,2065,119.58797363227038,86.28788782275656,9.84644469431233,15.706830257574055,1
64.73486124550783,3.99135962070988,2634,146.24713746400312,35.25325759777842,7.9360644837046,10.763432419333348,0
65.60230209941027,1.962953926903131,2493,153.7238182857348,50.58327874811136,6.193195733315119,12.360596693496575,0
89.63242112485287,2.5713585572900572,1457,106.51790341500521,37.23546909570087,8.287977110474126,20.032708349179533,1
63.076390352188774,2.2750371236777864,2153,185.37072157918323,38.7095314561826,8.391252646454934,13.289749029277502,0
68.01547342333612,2.598735306800769,2051,128.28825196037877,61.858220369070196,11.494231010628837,13.355958219759968,0
64.65288230294756,2.8556735960585033,2768,151.70098784354093,69.29285947609947,8.200685194047379,12.450344925301318,0
53.31321962380468,2.8470681920711014,1740,168.8706006304461,87.04735214963864,6.933056735504072,18.078417696849282,1
76.4282281451502,1.8975061355035359,1628,207.954349448328,56.90525422217907,8.307343218259422,16.162891972022518,0
72.51933032686775,1.6016682580419435,2936,108.37714647144763,21.684415248901356,7.425022503400028,11.81038402767874,0
72.91031947043047,4.502537432724569,1325,164.9093877662208,98.95800967464425,7.858654668143322,15.727964004088319,1
55.906125452052606,2.1128125283195573,2532,143.101804583646,68.3773438456945,11.244206118566826,18.14724986944892,0
79.02794310936099,3.0593699509375893,1618,166.19909662362653,37.47522074141559,6.728919052370657,16.8270639384108,0
50.98148937207719,1.2138869515814426,2914,173.4358595871925,96.82044748944163,9.44225453166962,17.579056124128517,1
70.8685709380027,2.2763098240762587,1324,160.45575256841573,95.8473500816468,7.528691454640448,19.967454212381163,1
86.90455625809979,2.3982404928140455,2830,151.98418486556295,7.9539221397347255,7.947907564913919,11.20214349236294,1
55.09463674869312,2.878252055942266,2926,123.57564693080383,1.9825662874429106,7.98122696872226,16.484037436265062,0
59.33702270397228,0.32203668720644885,2183,125.35102809108108,4.445659843011873,6.548106977326577,12.699421924430526,0
65.99651365087641,2.6329124904626644,1515,170.13934882402586,68.53144228909413,8.882712464810957,12.563955643158472,0
59.96524345883801,1.5802068357056855,2684,128.52075347961951,71.08790854949284,4.613718308716427,15.478713528387885,0
49.493365689338674,2.759476568955939,1745,160.6352642989104,72.40277754922174,7.548992501139005,11.810526914462976,0
65.68562974806028,1.6709366425294696,2277,182.55664082354932,63.02393878335505,8.442594627554005,14.466473159815191,0
54.37696286273895,1.815613843259535,2951,117.55608447526262,28.549131542405238,8.866712470109006,18.902995516549574,0
69.73592430635182,2.2810979116853853,1247,182.64679304351628,16.712890639149048,8.79645676226552,17.3977274510985,0
55.80575765766197,1.6581364243174437,2873,181.79034635707293,92.78583165276598,6.307319107204377,11.028530340439882,1
80.4993440501754,2.119572442611716,2376,158.56423422786895,91.31401686959603,7.374974962768818,10.31261320741967,1
57.16746707663763,1.5452993851653476,1397,134.61663827387616,24.248610108337974,8.211622299108882,14.278436784307946,0
61.77938483794324,1.0334636386410179,1581,163.3042824073558,16.793713585755967,6.873847835745088,13.135075693712672,0
73.1351721736967,3.3143656419434877,1202,145.55000296977107,37.53409920986305,8.26602644547481,16.67663470040378,0
52.69135683566045,1.4631610457408573,2325,132.29778790673672,4.840662353198799,8.810936378866698,11.841988435912935,0
67.2745993460413,2.357055289913613,2171,153.455733609497,16.2139118924303,7.18711185977257,15.711568131997376,0
78.07142754282428,3.102312865195028,1220,128.10653757275702,38.02989978534731,8.96375146204926,16.17082675356888,0
48.92516765438772,2.0080447179871657,2721,120.43398498501887,23.874395730564558,7.618766811179554,14.709412362732404,0
66.84633858532304,1.8398672802035696,1866,136.4184522777228,73.68202645905399,6.775539699951975,15.158729081478281,0
67.59882794248423,2.680990470933937,2871,106.9777571877753,90.49596318319479,9.981571110222808,20.840723097904878,1
72.81822871777311,3.3943470581817214,2583,179.9713064562075,90.91401620983379,7.273780569405192,14.519425803047497,1
52.63049289121918,1.5645477879308247,1262,162.918141871457,60.427779017924955,5.844911629349004,17.512506580506994,0
51.795433869157236,2.379881734386049,1295,128.48691181804057,70.34897366927643,7.233312824901326,11.62465454217015,0
70.21941565616898,1.114004324026138,2338,137.2574346730472,49.40314373698502,8.369608770635828,13.157424502060188,0
67.96984673233186,2.185439197054248,2019,168.9686672917883,14.668771280689564,8.505192472602433,12.48398660195865,0
67.50492850345877,2.5273637476304605,1291,181.827445355944,63.50358297441957,6.365646984318612,17.832479977077355,0
68.46448209496975,1.8163002865959474,1683,152.6805621769016,34.99538129838775,8.933566880335412,16.377899460607857,0
58.19975278421509,2.1344065329398147,1875,143.54853395562262,0.5793505405566668,7.936273908131767,17.412835705985064,0
67.32253697161003,1.37341858535404,2054,109.15448395792636,57.495370584123876,5.823984614497457,14.744078778018803,0
67.93072473298682,2.561662889105195,2705,141.9640747285311,19.836879119400276,5.492476525405758,10.226070017395077,0
57.85648581973632,3.34455539910652,2067,121.54716549699079,88.65056363932665,8.317889339420844,16.49632836406225,1
83.65774511144757,1.622284904183629,2962,120.81232722082834,93.39447232273587,7.518109025691243,15.965081328187877,1
69.73832920911788,2.0018625867580937,1554,180.82622940329665,16.2173061352626,6.673250488330139,18.35064662323048,0
53.08696502797351,2.9020369971633455,2966,147.07333306248958,2.9412784557258043,7.069495305505706,16.67893250724733,0
71.5655360863383,3.4696725754581887,2157,153.51858908275656,0.4044434520026785,7.852526125504331,15.523341780486215,0
55.253183297726785,1.305448150232855,1348,160.164107039829,91.30435553503408,7.816188168255645,16.27624006406194,1
72.87084603742451,2.3649722100672403,1218,145.54749883836894,15.201857316164869,7.8183818684364015,17.695230036107226,0
76.58595579007404,2.72650465785562,2022,151.69556639960356,43.5332440545882,7.77749054536147,17.543683843172232,0
56.7931768164829,2.4183548874969216,1449,150.48606452906583,5.716136648975878,10.958030044287586,13.681033965751379,0
74.63376129244321,0.5185663464983303,1503,139.33977583355113,37.33458672436608,7.234436216574898,10.759568570871028,0
69.12780926936499,2.900872007447018,1085,156.84791314229966,78.54248976535482,9.094006995118416,17.133972534375467,0
73.2206015999449,3.7154690808725155,2274,147.7906755937066,40.666866373592256,8.912205094731473,15.02720536365124,0
83.96792982653947,2.5933294009356027,2288,152.20999694801898,77.5580201527235,7.128359837880527,14.369730200036432,0
62.54611883997129,1.6751151573645893,1522,150.10364355257929,68.88392243178939,5.451956145529359,18.207783388785053,0
57.4626383564251,2.0894982029085734,2103,198.88960817567718,51.730809279423305,7.370284643654667,14.312132833023583,0
56.10485570374477,3.9159304541244744,2644,174.74416934252562,73.77098108371489,5.514819794300076,16.268551920672124,0
56.841897150345616,3.227970032688447,1460,169.39692759351578,87.91139942489892,5.28156406565595,19.073658634586863,1
64.22898290585896,3.0120212947074636,2013,161.75141820405804,79.30114474963383,7.236738494751477,16.39895665207037,0
68.41151974816644,2.785130066827501,1629,160.6528613044138,69.17299277936898,8.119041729261104,12.839915078203537,0
67.7669079933002,1.971090310247222,1251,142.94558526845603,70.18221955566466,7.67868283936503,14.027692880084476,0
73.27183249036024,2.339543055475385,1017,178.0177261931403,16.109848363652546,5.5536608079373515,15.190655516477499,0
65.13001891877907,2.4376618114571875,2279,158.23236174099497,95.06719899622256,6.178321834951324,16.93165245882241,1
79.53534077157317,2.939659452851555,2268,164.59268872449468,20.566427388853825,8.225774714411312,16.524536814948295,0
62.35343166762044,3.707135115413523,2176,142.65509524859405,34.8952164516606,8.92969758266116,13.147149008652729,0
92.20169166589619,3.394670509434502,2632,128.2306397629065,51.79865142929838,6.748528861051351,16.57134584851471,1
71.25667347765007,1.3644925153631675,1499,178.3882976346049,12.618078102726582,7.957818808271706,25.182367007289763,0
56.42842443583717,2.679195975120839,1457,153.23022214733277,59.35758362989396,8.309111121285923,15.933288626060573,0
54.29107501938888,3.0894106761343174,2721,138.02316389532075,18.267852087473347,10.590321001038827,13.362106346299955,0
69.82472415243186,2.9950882641157084,2565,158.57057285299206,92.33677202381607,10.37181427419118,18.772586439210766,1
62.76537214674149,1.9966129892900644,1114,147.37593003861335,88.86761336138618,8.893564817815049,12.887812728228127,1
72.14000494092092,4.831287372614689,1752,188.74892133824082,54.44254281733264,4.928161148145282,19.1658580258451,1
69.73237624573545,1.4783323501351049,1768,141.09784985847324,44.94763204110497,10.217573226399995,14.492673980831936,0
64.27171087343127,1.6334492426671599,1446,161.15962687199865,10.260191213019343,8.709266078390163,16.815912562467705,0
56.532062819315954,2.686876065009261,1352,177.1741627836866,82.33001981116452,7.025594269265353,13.234614152920436,1
49.851527753141355,4.193442443971083,1624,166.39818560528755,37.93700986473656,10.956544496418555,16.362724333641545,1
60.53485047932979,1.8310441194366631,2870,163.55456742021826,24.632403411187,7.526408450266176,16.053832811435257,0
73.56398794323472,2.287337307482406,1540,137.33034923838852,99.52980190102697,11.225669347328722,18.08262962726999,1
67.14093744130204,3.3618349384125543,1321,152.9235738335721,66.82974123270968,6.307248371067162,13.96109940932503,0
52.542612212880115,2.4857102760898133,2482,161.53489469742553,7.386260835746317,7.3581484007069005,18.89522266431531,0
66.73180925851182,2.2323169163757637,2972,154.2376620743215,80.12957043338632,4.912871561330526,16.340457441188132,1
68.85317379728836,2.952506321509376,1225,187.04594335387253,75.04022926552554,7.303697507830375,8.685001215450864,0
56.16142563798867,2.7180143921836746,2779,145.85530460672376,40.12002556164829,9.806926171847302,15.919334288607168,0
66.53725105945527,3.324351028509433,1360,150.83552981095713,12.368925780381401,7.163751580492561,7.73435356099284,0
65.58208718446,3.533175111252291,2554,214.5783278833141,49.74448982487796,6.74510614786673,10.972081033284855,0
53.57029702169377,2.7456024480042895,1833,170.75639555711294,76.33189157080572,9.876527930719972,14.079136670831826,0
68.57787360348283,2.7333861803026474,1111,125.79661315950119,7.601475276568259,8.23647327381549,9.67549639640059,0
70.60784526368235,2.671288785828907,1211,162.44890992631915,16.34414338251745,8.204845770014494,12.632699337732335,0
75.83051243175277,2.89130444531943,2256,169.82685930046,61.89261775433514,6.35629152476259,14.66054272571946,0
75.53802052034902,2.544136510297171,1947,129.9701432068917,55.95447377156343,6.483837281789785,14.689800617420106,0
51.22330632042909,2.4995132141421683,1158,142.47522345213824,90.50876760929863,7.629522303197909,12.155205998886657,1
55.62174960084877,3.4573016966617938,1571,120.21761773527487,81.47921845048714,5.101645587807863,15.367113200630426,1
70.1503526720866,3.7128929442840346,2908,157.34156153337892,91.8829763444506,9.20129840533389,19.058815066780706,1
70.1378595091221,1.2939576442932632,2347,109.45938364059899,46.59588034586657,8.917810705874203,14.696551477603045,0
70.15047686306048,2.5080169213924552,2116,130.29248162386733,78.78008003527009,8.626437218270592,13.378093740632414,0
103.52731490654722,1.949044453243812,2271,115.42239678179419,4.8716759987005975,6.025654871863578,16.13434840653411,1
70.70890510693167,2.251222826811142,1669,158.21337159523776,29.44918165029472,9.05624824990796,11.883169361745084,0
76.35565640180599,2.822012967788257,2164,141.5321778999319,64.42724449336022,6.719260941413706,18.21349301995501,0
74.54001763493203,3.0355506972339747,1910,159.93015205738772,76.36838708178755,9.861285886738957,18.57601287684237,0
71.51391251305797,2.410298845110924,2022,104.11782364666892,57.04924002231097,7.541632901175738,20.79287112053046,0
61.84730755359654,0.9693277322217577,1403,130.46794457976,48.07357156571703,8.116993815753423,16.498278165142693,0
72.58969220493267,1.7279635355390561,2953,169.7460453637725,23.32659471736519,8.946339005424637,11.840748148316816,0
57.27174785462428,3.2171997361601328,2755,121.24960997627346,17.418675952858965,8.45048257136546,18.037773402869067,0
62.63181393259991,0.3076588623720551,1403,175.5653755404684,87.54823784646581,3.1920731407528367,10.244698580810626,1
60.14636452170897,3.4499417213456,2841,146.19413586997902,14.221221306296917,5.409986385884849,18.626531621543236,0
65.81874139386322,2.9169839925156333,1600,129.0805398505395,43.528703743456155,6.822373941856975,15.437924156101381,0
88.14658566673509,3.5529408652240178,2690,130.67332343226425,88.8481260287935,8.609435523036177,13.513668713825348,1
46.32734807408252,2.341144650495232,2437,155.35759849888998,14.771202211510836,10.579258112575504,13.778795164041613,0
71.86260190374513,0.8508756607816759,2463,204.86969642165877,12.75462184988988,7.539899695063626,14.4673117067777,0
48.87284128810349,2.8442901132051985,2256,217.94484789119315,69.25090720567408,9.216780293511068,18.409109962118787,0
60.280681342105666,3.519722499230673,1192,116.61832749622536,33.157530538343224,9.01750354777189,9.457374367834742,0
75.88950596967366,3.239777444410737,2122,166.81738767500255,43.57060739395951,5.989869075275964,16.232633007547033,0
65.64280019095463,1.9698468132095717,2974,191.6662388297749,62.55934648147574,7.992080432012513,17.408177536243308,0
54.22255222070694,2.5694088603701175,2136,118.86910696248913,37.89758272723296,7.097241252849114,11.7414742024953,0
57.84696290740032,2.073730984976061,2642,134.38342167796353,79.98414364993273,6.620320359673778,20.235554799516308,0
71.79597748934675,1.8445868286485023,2559,157.26655959768294,96.89846671740135,10.552304972058842,18.627632945671536,1
57.69633368282864,3.264310856943881,2304,151.0219260371443,93.30607982526827,8.573053148383284,12.921040841199304,1
67.16458589581976,1.5419741509878704,1999,115.38822235695457,54.5452004839966,6.748395405097378,15.682540671999071,0
65.45571839903813,1.7849468555347099,2972,168.6944869828275,35.48165263951864,7.105454011999986,12.120367756374067,0
58.483996523941826,1.6167794932220916,2739,160.86406516649058,43.37323074641088,8.194288292235512,13.8480087788361,0
86.43944089325325,1.3078019813607626,1522,173.53433231614903,33.015645477112564,8.55745726332025,10.330129717436808,1
71.33919022318011,2.617131433474083,1349,163.33312254167828,44.17242089046702,5.064068414070269,15.164311863921395,0
44.74857413342393,3.429202438785581,1315,163.1883769587814,1.2972991206047002,9.996607843058872,11.218839001172885,0
66.86454314769428,2.3520985950037874,2740,150.7232518720736,5.521438490102404,8.306120717238539,12.034797229190685,0
58.38213535231612,1.2954017595486667,1942,180.2179324394406,77.13370369028104,6.614629556450368,16.311624708778005,0
73.52433334796224,3.171955631793622,2944,116.8234401968595,33.481305665436686,11.62489229967507,15.946238927475743,0
57.07479261567299,3.8485614032279774,2523,122.54567289608588,79.4406216218594,8.65368415530914,12.288091340380488,0
63.85263558533101,1.9830061406827242,2560,177.41619742376926,47.994425495381535,10.323345190745496,10.569349479812455,0
70.04987278980457,2.1171565866258253,1912,142.92736379760854,80.59174124811327,9.86605825714361,16.717010481904072,1
73.65755194170121,2.9125285040667155,1651,127.31178968725334,66.35845595895944,11.027775256134348,17.089264205280926,0
52.997035929442234,3.797498998228041,1634,171.1117769943245,20.10012257612995,9.587791226434927,18.078628423939605,0
61.654987641590516,2.084132683419819,2010,166.88570779096239,44.77225497215448,9.417174773052686,18.092495076559654,0
60.25054688839044,1.434040175201436,2459,100.27012553215215,70.43324318897024,9.147557199140698,16.061022537896804,0
58.46670767426288,3.005134885017925,2546,167.0526997590966,33.06170650815902,10.159693914361137,14.507025203115695,0
82.65454240281096,3.1392544585138396,2801,134.22595004382447,19.330218978540437,7.15578058973245,13.322594570778351,0
69.04981710960955,2.5049051603481813,1592,162.26510809841727,53.98609229675808,8.62343934970389,16.80042003032802,0
52.391160456649544,2.0534933922740395,1443,148.03977576413743,27.364815369819638,7.175882288159357,12.172966645558764,0
74.17861947054776,3.2955029847936372,2845,165.34960946847696,59.43421651163921,9.397560663581267,16.32830676468887,0
86.22156197012633,2.9224288036383714,1620,149.72587243097757,27.173440132604476,7.552182569840293,9.964841348176762,1
75.32465260551147,1.8852515864772057,2231,118.8177519422921,90.65792399451804,7.6639385847551855,16.85349158933711,1
49.80630034045987,2.5392757850445373,2854,109.75910986304032,34.39020126565401,5.139466349750322,15.68411361866193,0
60.15765927133749,1.4186339743802827,1755,116.33641319281926,90.7450402564676,10.989566675794425,12.382560450629258,1
77.66911149186623,3.0487123651503363,2299,122.16792626852727,27.94818080186112,6.1395124599283655,14.762131349398313,0
57.92330534381219,2.2902131444937153,1496,160.95956593777245,60.44545290857039,8.641985969702603,14.663622882128706,0
69.43819428146229,2.1514313340922104,1772,174.00512294242003,13.021836315261714,8.920455064145704,20.075476718714302,0
